DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2011,3948,u,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2012,5060,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2013,4915,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2014,4044,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2015,704,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2016,704,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2017,704,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2018,497,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2019,497,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2021,475,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2022,641,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IE,2023,560,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1990,86,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1991,101,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1992,111,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1993,111,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1994,251,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1995,280,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1996,138,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1997,150,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1998,151,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,1999,318,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2000,271,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2001,269,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2002,267,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2003,249,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2004,259,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2005,149,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2006,147,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2007,146,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2008,148,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2009,137,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2010,328,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2012,344,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2013,414,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2014,544,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2015,561,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2016,513,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2017,498,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2018,500,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2019,542,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IS,2020,496,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1990,23088,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1991,19349,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1992,14865,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1993,14182,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1994,19554,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1995,24104,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1996,31369,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1997,29463,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1998,33616,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,1999,33501,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2000,81482,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2001,92490,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2002,77930,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2003,77334,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2004,78480,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2005,93998,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2006,98435,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2007,94404,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2008,103513,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2009,108818,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2010,113706,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2011,117146,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2012,121142,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2013,121879,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2014,122729,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2015,132125,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2016,142919,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2017,169592,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2018,180963,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2019,183316,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2020,192480,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2021,186116,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2022,189912,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,IT,2023,195037,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,1995,91,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,1996,84,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,1997,88,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,1998,80,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2002,118,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2003,101,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2004,112,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2005,110,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2006,109,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2007,111,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2008,101,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2009,106,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2010,112,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2011,106,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2012,53,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2013,52,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2014,45,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2015,51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2016,52,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2017,51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2018,60,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2019,71,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2020,57,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2021,47,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2022,65,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LI,2023,68,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1993,8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1994,339,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1995,290,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1996,260,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1997,286,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1998,275,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,1999,282,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2000,264,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2001,259,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2002,226,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2003,214,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2004,206,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2005,186,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2006,169,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2007,171,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2008,166,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2009,160,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2010,154,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2011,139,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2012,1220,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2013,1402,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2014,1619,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2015,1878,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2016,2240,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2017,2531,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2018,3202,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2019,3228,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2020,2840,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2021,3589,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2022,3982,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LT,2023,4238,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1990,43,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1992,38,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1993,178,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1994,180,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1995,179,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1996,196,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1997,191,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1998,202,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,1999,182,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2000,179,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2001,174,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2002,175,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2003,170,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2004,158,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2005,151,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2006,143,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2007,137,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2008,139,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2009,127,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2010,139,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2011,134,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2012,132,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2013,121,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2014,107,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2015,63,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2016,72,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2017,73,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2018,74,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2019,77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2020,79,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2021,82,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2022,83,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LU,2023,86,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1992,126,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1993,97,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1994,78,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1995,64,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1996,58,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1997,59,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1998,55,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,1999,51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2000,57,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2001,65,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2002,62,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2003,56,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2004,51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2005,59,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2006,52,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2007,64,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2008,74,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2009,76,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2010,90,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2011,96,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2012,275,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2013,269,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2014,277,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2015,298,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2016,357,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2017,694,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2018,714,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2019,776,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2021,699,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2022,720,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,LV,2023,748,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2012,152,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2016,26,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2017,29,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2018,30,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2019,40,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2020,14,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2022,23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,ME,2023,23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1990,169,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1991,165,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1992,163,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1993,160,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1994,177,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1995,183,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1996,177,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1997,166,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1998,171,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,1999,176,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2000,162,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2001,162,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2002,162,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2008,240,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2009,243,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2010,210,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2011,207,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2012,198,b,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2013,193,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2014,196,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2015,186,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2016,179,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2017,185,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2018,180,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2019,189,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2020,188,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2021,176,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2022,176,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,NR,I552,MK,2023,177,,
